0.00,0.02,0.03,0.04,0.05,0.06,0.09,0.10,0.12,0.15,0.17,0.20,0.24,0.30,0.36,0.40,0.46,0.50,0.60,0.75,0.85,1.00,1.50,2.00,3.00,4.00,5.00
4.28322e+01,4.34976e+01,4.82013e+01,4.55977e+01,5.44567e+01,6.62475e+01,9.22723e+01,8.48094e+01,6.92738e+01,8.50405e+01,7.60397e+01,6.76020e+01,8.49214e+01,9.30053e+01,8.51536e+01,9.81750e+01,1.06563e+02,8.95655e+01,7.01979e+01,4.47178e+01,5.46236e+01,5.22776e+01,1.89273e+01,2.36652e+01,1.71365e+01,2.42214e+01,2.27836e+01
5.65289e+02,9.88802e+02,1.05812e+03,1.09969e+03,9.91793e+02,1.00266e+03,1.17879e+03,1.15484e+03,1.29575e+03,1.13004e+03,1.09321e+03,1.39396e+03,2.17672e+03,2.59994e+03,1.90156e+03,1.66287e+03,9.77167e+02,1.10937e+03,9.88252e+02,6.14082e+02,4.46054e+02,3.57359e+02,2.13300e+02,1.69944e+02,9.81921e+01,7.86028e+01,5.48882e+01
5.69700e+01,5.75279e+01,5.89240e+01,6.30469e+01,6.25691e+01,7.20768e+01,8.98358e+01,1.09747e+02,1.09182e+02,1.92266e+02,1.36568e+02,1.13206e+02,1.59210e+02,1.50273e+02,1.18004e+02,1.14087e+02,9.80870e+01,8.55426e+01,7.46437e+01,4.23154e+01,3.63059e+01,4.56559e+01,2.06321e+01,2.56752e+01,1.57388e+01,2.29761e+01,2.17806e+01
1.51287e+02,1.56540e+02,1.83768e+02,1.76428e+02,1.91310e+02,2.11721e+02,2.65164e+02,2.86771e+02,3.31719e+02,5.00747e+02,4.69422e+02,3.90511e+02,4.77531e+02,2.29310e+02,2.49161e+02,2.48456e+02,2.63773e+02,2.56137e+02,2.07068e+02,1.31686e+02,1.25296e+02,1.33799e+02,6.62341e+01,7.10460e+01,3.90688e+01,2.82203e+01,2.20187e+01
6.53656e+01,6.64037e+01,6.77586e+01,6.68978e+01,7.99362e+01,8.74839e+01,9.36716e+01,1.03985e+02,1.13131e+02,1.25566e+02,1.16706e+02,2.16628e+02,1.81597e+02,1.81566e+02,2.49544e+02,1.66737e+02,1.17274e+02,9.91075e+01,1.14544e+02,6.85301e+01,5.06712e+01,5.62295e+01,5.61841e+01,4.63257e+01,2.59246e+01,2.52666e+01,2.46903e+01
6.40865e+01,6.70080e+01,6.67355e+01,8.39200e+01,8.83867e+01,8.97788e+01,1.48372e+02,1.19315e+02,1.44752e+02,1.41435e+02,1.03210e+02,1.87576e+02,1.59525e+02,1.35055e+02,1.70149e+02,1.38851e+02,1.07720e+02,8.90548e+01,8.64817e+01,6.04769e+01,4.52830e+01,6.32146e+01,5.85844e+01,4.71967e+01,2.77371e+01,2.68084e+01,2.53555e+01
2.43051e+02,2.49172e+02,2.70907e+02,3.06004e+02,3.23565e+02,3.55945e+02,6.57548e+02,7.65384e+02,1.03886e+03,7.55597e+02,5.83783e+02,6.88017e+02,5.04896e+02,6.52199e+02,6.51379e+02,4.19877e+02,2.99890e+02,3.14227e+02,2.16513e+02,3.45459e+02,2.91449e+02,1.33615e+02,1.58875e+02,1.05130e+02,3.29616e+01,3.34773e+01,2.76124e+01
3.49581e+01,3.74538e+01,3.93174e+01,3.79438e+01,4.18068e+01,4.77245e+01,1.01288e+02,1.17210e+02,1.22252e+02,1.06590e+02,7.80498e+01,1.09149e+02,1.21951e+02,5.94867e+01,3.21097e+01,2.96390e+01,2.60598e+01,2.54118e+01,2.64051e+01,2.31355e+01,2.37264e+01,2.58956e+01,2.18162e+01,3.06889e+01,9.07842e+00,1.07877e+01,9.19150e+00
1.04354e+01,1.46258e+01,1.53360e+01,1.60196e+01,1.72057e+01,1.58005e+01,2.03792e+01,1.83337e+01,1.63322e+01,2.30616e+01,2.23274e+01,2.61215e+01,2.59396e+01,2.11272e+01,2.47187e+01,1.88659e+01,1.95038e+01,1.87593e+01,1.77599e+01,1.51653e+01,1.37616e+01,1.15826e+01,1.20490e+01,8.75653e+00,7.81284e+00,4.37105e+00,3.75279e+00
3.41826e+02,3.86580e+02,5.18491e+02,6.65140e+02,7.97386e+02,8.88218e+02,1.23355e+03,1.16545e+03,9.53638e+02,5.48674e+02,5.16692e+02,3.89240e+02,2.96097e+02,1.98699e+02,1.63105e+02,1.33540e+02,1.96780e+02,2.20013e+02,1.37194e+02,1.18631e+02,1.05493e+02,8.22446e+01,7.12086e+01,6.45365e+01,3.48144e+01,2.59983e+01,2.06140e+01
3.31243e+01,3.37010e+01,3.52914e+01,4.16400e+01,4.63670e+01,4.16792e+01,6.61539e+01,7.18702e+01,6.47805e+01,6.50067e+01,4.96012e+01,4.83603e+01,4.87419e+01,6.46411e+01,5.47835e+01,5.59453e+01,5.09744e+01,4.06064e+01,4.79722e+01,4.37911e+01,4.90033e+01,3.89109e+01,2.36732e+01,1.78407e+01,9.15621e+00,9.35213e+00,7.48276e+00
2.26639e+01,2.85599e+01,3.23798e+01,3.17033e+01,3.18579e+01,3.56783e+01,3.94903e+01,4.68946e+01,5.16816e+01,7.03926e+01,6.44184e+01,3.76137e+01,5.90040e+01,4.62006e+01,2.41008e+01,2.33215e+01,2.17440e+01,1.77790e+01,1.85975e+01,2.18620e+01,1.98052e+01,1.67267e+01,2.33679e+01,1.88336e+01,7.30137e+00,5.84308e+00,4.14355e+00
4.57961e+02,5.10911e+02,5.63250e+02,7.25733e+02,6.25799e+02,6.21432e+02,6.92314e+02,6.18978e+02,9.84410e+02,8.82732e+02,1.15091e+03,1.10963e+03,9.90295e+02,1.55332e+03,8.61722e+02,7.85062e+02,7.17522e+02,5.20239e+02,2.66094e+02,2.16720e+02,1.50585e+02,1.08020e+02,1.22269e+02,9.09144e+01,5.27266e+01,3.61857e+01,3.33689e+01
2.59772e+01,2.83866e+01,2.77948e+01,3.46349e+01,3.48876e+01,3.89651e+01,6.49317e+01,5.80772e+01,4.52012e+01,5.52910e+01,5.85439e+01,5.72174e+01,3.52900e+01,5.67245e+01,4.44221e+01,4.06054e+01,3.52537e+01,3.42881e+01,3.29947e+01,2.32526e+01,1.94800e+01,1.29394e+01,1.29455e+01,2.28644e+01,1.81685e+01,2.07886e+01,1.84451e+01
4.20266e+01,4.32490e+01,4.46732e+01,4.41269e+01,4.60794e+01,5.60468e+01,8.11322e+01,7.77960e+01,1.09752e+02,1.10523e+02,8.11028e+01,8.87610e+01,8.84912e+01,1.46919e+02,9.75505e+01,1.02668e+02,7.57234e+01,6.81433e+01,7.41646e+01,6.54018e+01,6.47668e+01,5.09164e+01,4.34727e+01,3.96403e+01,2.62001e+01,2.49306e+01,2.57381e+01
1.43868e+02,1.46369e+02,1.54197e+02,1.58749e+02,1.62454e+02,1.91752e+02,2.99996e+02,2.43784e+02,2.36460e+02,2.59725e+02,2.85132e+02,2.42881e+02,3.36112e+02,4.24062e+02,3.66983e+02,2.51506e+02,2.04379e+02,1.80611e+02,1.58117e+02,1.20200e+02,9.67170e+01,7.66998e+01,6.37723e+01,4.88418e+01,1.85259e+01,1.46229e+01,1.02034e+01
6.85763e+00,7.23023e+00,6.94810e+00,6.90894e+00,6.93914e+00,7.75568e+00,9.55002e+00,9.04111e+00,1.10871e+01,1.47037e+01,1.82915e+01,1.47243e+01,1.38923e+01,1.48412e+01,1.47586e+01,1.55822e+01,1.17957e+01,9.66302e+00,1.23372e+01,1.01568e+01,9.10536e+00,8.80211e+00,8.15287e+00,1.44890e+01,1.03270e+01,1.23080e+01,1.30103e+01
9.67845e+01,1.05267e+02,1.09719e+02,1.11105e+02,1.44160e+02,1.62662e+02,2.57322e+02,1.77598e+02,1.83058e+02,1.79487e+02,1.39261e+02,1.58575e+02,1.50783e+02,1.47940e+02,9.84062e+01,1.15903e+02,9.41618e+01,8.32689e+01,1.08526e+02,7.87143e+01,6.85984e+01,9.33849e+01,3.47752e+01,5.39919e+01,3.41610e+01,3.92948e+01,3.41786e+01
8.99569e+01,9.35171e+01,1.03093e+02,1.30062e+02,1.65719e+02,1.62043e+02,3.62514e+02,2.56241e+02,2.23314e+02,1.94724e+02,1.45592e+02,1.51889e+02,1.31145e+02,1.34707e+02,9.96251e+01,1.21656e+02,8.96380e+01,7.82248e+01,1.05970e+02,7.95826e+01,7.52799e+01,9.55676e+01,4.00182e+01,5.33874e+01,3.28014e+01,3.97339e+01,3.37546e+01
8.46844e+01,8.54335e+01,9.26930e+01,1.00459e+02,1.11447e+02,1.19417e+02,1.45934e+02,1.47621e+02,1.11515e+02,1.05967e+02,1.26308e+02,1.43971e+02,1.77154e+02,1.25304e+02,1.26779e+02,1.18695e+02,1.17562e+02,9.29078e+01,9.76221e+01,1.22438e+02,1.15869e+02,1.10725e+02,6.66960e+01,8.59686e+01,6.68430e+01,5.10075e+01,3.28177e+01
3.89697e+02,4.55708e+02,6.02638e+02,6.61774e+02,6.65289e+02,6.92714e+02,6.19803e+02,6.00762e+02,7.38845e+02,7.96343e+02,7.43991e+02,1.04324e+03,1.49325e+03,1.10971e+03,1.22091e+03,8.10840e+02,6.79986e+02,5.53133e+02,4.93100e+02,2.87273e+02,1.88702e+02,1.46473e+02,9.40787e+01,8.54295e+01,6.11466e+01,5.12408e+01,3.81119e+01
9.84804e+01,1.00496e+02,1.04562e+02,1.07963e+02,1.12084e+02,1.15861e+02,1.87578e+02,2.00403e+02,2.13723e+02,1.56358e+02,1.64182e+02,2.07697e+02,1.88389e+02,2.05495e+02,1.32480e+02,9.86250e+01,1.12224e+02,1.07107e+02,1.07178e+02,1.26960e+02,1.29063e+02,1.11110e+02,7.33347e+01,9.17050e+01,6.70693e+01,5.05726e+01,3.19835e+01
2.41479e+01,2.46813e+01,2.45296e+01,2.50850e+01,2.65843e+01,2.95653e+01,3.91556e+01,4.57478e+01,4.73239e+01,5.13634e+01,6.21922e+01,5.84549e+01,4.30688e+01,5.46746e+01,6.51036e+01,5.98026e+01,5.06594e+01,4.50354e+01,5.32911e+01,4.08393e+01,4.04597e+01,2.98809e+01,3.24389e+01,2.98933e+01,3.77492e+01,3.18988e+01,2.75139e+01
1.03502e+01,1.08915e+01,1.09106e+01,1.27742e+01,1.56465e+01,1.88343e+01,2.00763e+01,2.18549e+01,2.94250e+01,2.54987e+01,2.51943e+01,2.70724e+01,2.28519e+01,2.90627e+01,2.73574e+01,2.48633e+01,2.20947e+01,1.76308e+01,1.40185e+01,1.29807e+01,1.22755e+01,1.42701e+01,1.13835e+01,1.50967e+01,1.57383e+01,2.39643e+01,1.94508e+01
1.05359e+01,1.10384e+01,1.07810e+01,1.09505e+01,1.09471e+01,1.12924e+01,1.29977e+01,1.34285e+01,1.36341e+01,1.60063e+01,1.82224e+01,1.85979e+01,1.88751e+01,1.78082e+01,1.72731e+01,2.06184e+01,2.22212e+01,2.50153e+01,2.94559e+01,1.98843e+01,1.76491e+01,1.51804e+01,1.60129e+01,1.57556e+01,1.56658e+01,2.82764e+01,2.82093e+01
1.68755e+01,1.72218e+01,1.81814e+01,2.34371e+01,2.35930e+01,2.91039e+01,3.66134e+01,4.86276e+01,6.43583e+01,4.28602e+01,5.55397e+01,4.02566e+01,2.83365e+01,1.81703e+01,1.42894e+01,1.35938e+01,1.54869e+01,1.34121e+01,1.11310e+01,1.08208e+01,1.21048e+01,1.07821e+01,1.09745e+01,1.41243e+01,1.27118e+01,2.10695e+01,1.89480e+01
1.29077e+02,1.29217e+02,1.34402e+02,1.39628e+02,1.43487e+02,1.90890e+02,2.34473e+02,2.17037e+02,2.81885e+02,2.98098e+02,3.02025e+02,3.15432e+02,3.31174e+02,4.71333e+02,3.48680e+02,3.40406e+02,2.79292e+02,2.62887e+02,2.06141e+02,2.00312e+02,1.74125e+02,1.05628e+02,9.16553e+01,7.17396e+01,4.90061e+01,3.11389e+01,2.73401e+01
1.52584e+02,1.59248e+02,1.87952e+02,2.02432e+02,2.18582e+02,2.03100e+02,2.96475e+02,2.51274e+02,3.71489e+02,3.29560e+02,2.81251e+02,3.04709e+02,3.17373e+02,2.98977e+02,2.62131e+02,2.68764e+02,2.44218e+02,2.79441e+02,1.58271e+02,1.62437e+02,1.44622e+02,9.65900e+01,1.04675e+02,7.70963e+01,5.47152e+01,3.37272e+01,2.85260e+01
1.58952e+01,1.61937e+01,1.88308e+01,1.76987e+01,1.96593e+01,2.11461e+01,3.57263e+01,4.28226e+01,5.77208e+01,4.21837e+01,4.64800e+01,4.82167e+01,3.21086e+01,2.83521e+01,1.58117e+01,1.29253e+01,1.64313e+01,1.35959e+01,1.65359e+01,1.21331e+01,1.36153e+01,1.20872e+01,1.58169e+01,1.75670e+01,1.32765e+01,1.27318e+01,1.29147e+01
7.39169e+00,7.85415e+00,7.79193e+00,7.87831e+00,7.97465e+00,8.43331e+00,1.12469e+01,1.08621e+01,1.28176e+01,1.68288e+01,2.00077e+01,3.27051e+01,1.79770e+01,1.89863e+01,1.59397e+01,1.39494e+01,1.29773e+01,1.20243e+01,1.21856e+01,8.35857e+00,8.78360e+00,8.69913e+00,9.39234e+00,1.24337e+01,1.09599e+01,1.15287e+01,1.24030e+01
5.92896e+02,7.05438e+02,7.28857e+02,7.91651e+02,9.22862e+02,1.14256e+03,1.47211e+03,1.79735e+03,1.69988e+03,1.46913e+03,1.02334e+03,8.38699e+02,7.71348e+02,8.16829e+02,7.92297e+02,7.62793e+02,7.80704e+02,7.95106e+02,7.48066e+02,6.95630e+02,6.75667e+02,6.74237e+02,4.82465e+02,3.32409e+02,1.68997e+02,9.86057e+01,6.56241e+01
1.14546e+01,1.20840e+01,1.33786e+01,1.30301e+01,1.70198e+01,2.30029e+01,2.09641e+01,1.87349e+01,1.85776e+01,1.85990e+01,1.92998e+01,2.12558e+01,1.88555e+01,1.78809e+01,2.74807e+01,2.72740e+01,2.44141e+01,1.72837e+01,1.71567e+01,1.47842e+01,1.75965e+01,1.38570e+01,1.23521e+01,1.50802e+01,2.10934e+01,1.32347e+01,1.27738e+01
9.86507e+00,1.06504e+01,1.13462e+01,1.39641e+01,1.25751e+01,1.43389e+01,2.14355e+01,2.53236e+01,3.56408e+01,3.94539e+01,2.83081e+01,2.27353e+01,2.24520e+01,1.68443e+01,1.41274e+01,1.41160e+01,1.41478e+01,1.27740e+01,1.23174e+01,9.27743e+00,7.95331e+00,1.00686e+01,8.47996e+00,1.09703e+01,1.64706e+01,1.10020e+01,9.85286e+00
